permno,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01
86536,,,,,,,,,,,,,,,,,,,-0.190986663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221941844,,,,,,,,,,,,
86544,,,,,,,,,,,,,,,,,,,,0.0417266414,,,,,,,,,,-0.019373538,,,,,,,,,,,,,0.0323992893,,,,,0.2200920135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86547,,,,,,,,,,,,,,,0.031165313,,,,,,,,,,,,,,,,,,,,,,,,,,0.6458333135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86560,,,,-0.115384653,,,,,,,,,,,,,,,,,,,,,,-0.15961802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098879077,,,-0.096788839,,,,,,,,,,,,,,,,,,,,
86717,,,,,,,,,,,,0.0405040011,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86728,,,,,,,,-0.096096061,,,,,,,,,,-0.023809524,,,,,,,,,,,,,,,0.0953946933,,,,,,,,0.4273881912,,,,,,,,,,,,,,-0.050523266,0.2713797688,-0.017040372,,,,,,,,,,,,,,,,,,,,,,,,,,,
86763,,,,,,,,,,,,,,,,,-0.005479447,,,,,,,,,,,,,0.023054732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86812,,,,,,,,,,,,,,,,,,,,,,,,,0.0688505545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86818,,,,,,,,,,-0.00197793,,,,,,,,-0.00770649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038511023,,,,,,,,,,,,,-0.073395886,,,,,,,,,,
86819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037815113,,,,,,,,,,,-0.173520193,,,,-0.09828943,,,,,,,,,,,,,,,,,,,,,,,
86820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.13197587 -0.13197587],,,,
86822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.179361239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86827,,,,,,,,,,,,,,0.0049242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86887,,,,,,,,,,0.0517094508,,,,,,,,,,,,,-0.03453948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86889,,,0.1335403472,,,,,,,,,,,,,,0.0274913833,,,,,,,,,,,,,,,,,,,0.2152777314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86989,,,,,-0.223154351,,,,,,,,,,,,,,,,,,,,,,,0.105367735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024305614,,,,,,,,,,,,,,,,,,,-0.023255901,,,,,,,,,,,,,,,,
87016,,-0.092879243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87053,,,,,,,,,,,,,,,,,,,,,,-0.03594768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.177165374,,,,,,,,,,,,,,,,,,,,,,,,,
87066,,,,0.0569306724,,,,,,,,,,,,,,0.0182410292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87069,,,,,-0.014343466,,,,,,0.031688977,,,,,,,,,,,,,,,,,,-0.050776199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147297278,,,,,,,,,,,,,
87077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030435991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87078,,,,,,,,,,,,0.0174825173,,,,,,,,,,,,,,,,,,,,,0.2092510611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017857186,-0.220779195,,,,,,,,,,,,,,,,,,,,,,-0.210869581,,,
87121,,,,,,,,,,,,-0.048958372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87162,,,,,,,,,,,,,-0.025700899,,,,,,,-0.168965504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1232666001,,,,,,,,,,,,,,
87214,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138650268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1185603589,,,,,,,,,,,,,,,,,,-0.106217578,,,,,-0.201954409,,,,,,,,,,,,,,,
87269,,,,,,,,,,,,,,-0.002272693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039984286,-0.131802738,,,,
87302,,,,,,,,,,,,,,,,0.0588235296,,,,,,,,,,,,-0.02046157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87321,,,,,,,,-0.074688844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0533807576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0935251787,,,,,,,,
87337,,,,,,,0.1078431532,,,,,,,,,,,,-0.009900981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87356,,,,,,,,,,0.1265393496,,,,,,,,,,,,,,,,,,,-0.132498518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071752876,,,,,,
87361,,,,0.0870786384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.141818225,,,,,,,,,,,,,,,
87364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105078794,,0.0647181496,,,,,,,,,,,,,,,,,,,,,,
87373,,,,0.2702701986,,,,,,,,0.282296747,,-0.09051726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87379,,,0.1153846532,,,,,,,,,,,,,,,,,,-0.008707308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87394,,,,,,,,,,,,,,,0.0310612302,-0.078661054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0451127365,,,,,,,,,,,,,,,,,,,,,
87424,,,,,-0.297142833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87426,,,,,,,,,,,,,,,,,,,,,,,0.1244412288,,,,,,,,,,,,,,,,,0.2976208031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87430,,,,,,0.0970425308,,,,,,,0.0774315074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019794755,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0523012541,,,,,
87437,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042748518,,,,,,,,,,,,,,,,,,,,,,,,-0.070559636,,,,,,,,,,-0.065581217,,,,,,,,,,,,,,,,,,,,,,
87439,,,,,,,,,,,0.0178916045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87464,,,,,,,,,,,,,,,,,-0.090177126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111377239,,,,,,,,,,,,,,,,,,,,,,0.0484018326,,,,,,,,,,,,,,0.1079404131,,,,,,,,,,,,,-0.105740964,,,,
87487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047619004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1172414348,,,,,,,,,,
87508,,,,,,,0.1202531978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87510,,,-0.068473607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0964009613,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024324365,,,,,,,,,,,,,,,,,,
87583,,0.0599999428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2027397305
87656,,,,,,,,,,,,,,,,,,,-0.096875012,,,,,,,,,,,,,,,,,-0.029673563,,,,,,,,,,,,,,,,,-0.06779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2565445602,
87659,,,,,,,,,,,,,,,,,,,,,,,-0.12880367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0994652361,,,,,,,,,,,,,,,,,,,,,,0.2077760547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87753,,,,,,,,0.7630358934,,,,,,,0.0903614312,,,,,,,-0.065217391,0.0290697385,,,,,,,,,,,,,,,,-0.266233742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2801121175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.080357172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88167,,0.0657665655,,0.14692536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664921701,,,,,,,-0.022047224,,,,,,,,,,,,
88173,,,,,,,,,,,0.0029441302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3128653765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88174,,,,,,,,,,,,,,,0.1314879358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122080639,,,,,,,,,,,,,,
88177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88195,,,,,,,,,,,,,,,,,,,,0.3369963765,,,,,,,,,,0.2308571935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020999273,,,,,,,,,,
88208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277777821,,,,,,,,,0.4215645194,,0.9268634915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88244,,,,,,-0.05142859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053691305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88264,,,,,,,,,,,,,,,,,,,,0.0198968649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88284,0.1449015886,,,,,,,,0.005235597,,,,,,,-0.045454562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88319,,,,0.0510464534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223744318,,,,,,,,,,,,,,,0.3291924894,,,,,,,,0.0172042847,0.0169133022,,,,,,,,,,,,,,,,,,,,,0.043478325,,,,,,
88351,,,,,,,-0.057692293,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05385492,,,,,,,,,,,,,,,,,,,,,,,,,-0.087230489,,,,,,,,,,,,,,,-0.053413909,,,,,,,,,,
88370,,,,,,,,,,,,,,,0.1832460761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88372,,,,,-0.333333343,,,,,0.0606060773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0835913271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88384,,,,,,,,,,,,,,-0.090879768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0538321324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88421,,,,,,,,,,,,,,,,0.008607599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88434,,,,,,,,,,,,0.051813487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.150943369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.438072115,,,,,,,,,,,,,,,,,-0.206485465,,,
88466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051814043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1238531992,,,,,,,,,,,,,,,,,,,,,-0.070175476,,,,,,,,,,,,,,,,,,
88485,,,,,,,,,,,,,,,,,,0.2624999881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4014733732,,,,,,,,,0.0955631286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050970886,,,,,,,,
88542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135135008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1410255581,,,
88545,,,,,,,,,,,0.0090466328,,,,,,,,,,-0.244887665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88564,,,,,0.2716048956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4523810446,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18900001,-0.811344002,,,,,,
88568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1160630807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88572,,,,,,,,,,,,,,,,,-0.1384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88615,,,,,,,,,,,,,,,,,,,,,,-0.102230214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88620,,,,,,,,,,,,0.1286549121,,,,,,-0.242232993,,,0.1269841045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.152592629,,,,,,,,,,,,,,,,,,,,,,,,,,0.0311526172,,,,,,
88626,,,,,0.4018692076,,,,,,0.3169446588,,,,,-0.051401928,,,,,,,,,,0.3051883876,,,,,,,,,0.1576087326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88719,,,,,,,,,,,,,,-0.00649347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018445326,,,,-0.033100974,,,,,,,,,,,,,,,,,,
88779,,,,,,,,0.0153846005,,,,,,,,,-0.112860851,,,,,,,,,,,,,,,,,,0.0947521999,,,,,,,,-0.077077031,,,,,,0.1507575661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88810,,,,-0.096676722,,0.1921397597,,,,,,,,,,0.0197739918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909090862,,,,,,,,,,,,,0.2437358052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058757111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88871,,,-0.013477076,,,,,,,,,,,,,,,,,,-0.095168389,,,,,,,,,,,,,,,,,,,,,,-0.222707421,,,,,0.371257484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88895,,,,,,,,0.0778236538,,,,,,,,,,,,,,,,,,,,,,,0.0401554331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00407831,,,-0.085178867,,,,,,,,,,,,,,,,,,,
88897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0568421,,,,,,,,,,,,,,,,,,0.2615694702,,,,,,,,,,,,,,,,,,,,,,,
88905,,,,,-0.221153796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153954104,,,,,,,,,,0.0157103501,,,,,,,,,,,,,
88984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171428531,,,,,,,,,
88988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126907632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88994,,,,,,,,,,,,,,,,,,,,,,-0.04312852,,,,,,,,,,,,,,,,,,,,,,-0.472013354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89022,,,,,,,,,,,,,,,,,,,,,,,-0.062499963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055000018,,,,,,,,,,,,,,,
89029,,,,,,,,,,,0.7517591119,,,,,,,,,,,,,,,,,,,-0.06914892,,,,,-0.214285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.097804345,,,,,,,,,,,,,,,,,,,,,,,,,
89044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.199453548,,,,,,,,,,,,,,,,,,,,,,,,0.018640358,,,,,,,,,,,0.178099364,,,,,,,,,,
89167,,,,,,,,,,,,,,,-0.142084956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89215,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058388289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413502097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89262,,,,,,,,,,,,,,-0.079262726,0.0703517422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89279,,-0.002409602,,,,,,,,0.0225206446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2659575045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89301,,,,,,,,,,,,,,,,,,,,,,,,-0.048316251,,,,,,,,,,,,,,,,0.637142837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89307,,,,,,,,,,,,,,,,,,,,0.108103618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89317,,,,,,,,,,,,,,,,,-0.201414272,,,,,,,,,,,,,,,,,,0.0919466615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041538447,,,,,,,,,,
89323,,,,,,,,,,,,,,-0.024305569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89327,,,-0.077513479,,,0.010723833,,,0.1346332431,,,,,,,,,-0.014378144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89332,,,,,,,,-0.038834915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89369,,,,,,,,,,,,,,,,,,,-0.06250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89387,,,,,,,-0.06554877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.227804586,,,,-0.134407222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053250533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89406,,,,,,,,,,,,,,,,,,,,,-0.025309702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033581402,,,,,,,,,
89411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1609589159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89413,,,,,,,,,,,,,,,,0.1586206406,-0.005952358,,,,,,,,,,,,,,,,,,,,,,,0.2803737819,,,1.8865977526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131370306,,,,,,,,,,,
89416,,,-0.055454567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081220105,,,,,,,,,,,,,,,,,,,,
89447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087256037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89449,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16358465,,,-0.243362814,,,,-0.012658291,,,,,0.1763717979,,1.3982300758,0.9852398634,,,,0.539870739,,0.4239373803,,,,,,,,,[0.17022388 0.17022388],,,,,,,,,,,,0.2591362,,,,,,,,,,,,,,
89453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1855855286,,,,0.3619345427,,0.2997718751,,,,,,,-0.138334721,,,,,,,,,,,,,,,0.6021504998,,,,,,,,,,,
89482,,,,,,,,,,,,,,,,-0.005181268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094507277,,
89546,,-0.092334546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
